user_id,item_id,timestamp,clicked,converted,recommendation_rank,user_type,product_category,recommendation_cost,conversion_value,group
250,325,2024-01-03 03:44:00,1,0,1,new,clothing,0.21,68.49,control
223,324,2024-01-03 03:45:00,0,0,6,new,books,0.1,91.63,control
878,348,2024-01-03 03:46:00,0,1,1,new,clothing,0.31,37.12,control
179,466,2024-01-03 03:47:00,0,0,4,returning,electronics,0.21,66.35,treatment
369,451,2024-01-03 03:48:00,0,0,9,new,clothing,0.32,92.45,control
515,74,2024-01-03 03:49:00,0,0,2,new,books,0.34,21.12,control
602,138,2024-01-03 03:50:00,1,0,7,new,books,0.23,91.54,treatment
545,466,2024-01-03 03:51:00,0,1,4,returning,electronics,0.3,72.91,control
392,267,2024-01-03 03:52:00,0,0,5,returning,electronics,0.26,22.11,treatment
218,238,2024-01-03 03:53:00,0,0,5,returning,electronics,0.24,43.11,treatment
854,313,2024-01-03 03:54:00,1,0,1,returning,electronics,0.21,87.77,treatment
165,354,2024-01-03 03:55:00,0,0,10,returning,books,0.47,74.26,control
67,246,2024-01-03 03:56:00,0,0,5,new,electronics,0.46,60.08,treatment
250,469,2024-01-03 03:57:00,1,0,7,returning,clothing,0.11,10.99,treatment
330,331,2024-01-03 03:58:00,0,0,1,new,electronics,0.49,84.74,treatment
524,41,2024-01-03 03:59:00,0,0,6,returning,electronics,0.38,34.84,control
420,257,2024-01-03 04:00:00,0,0,2,new,electronics,0.31,71.78,control
427,116,2024-01-03 04:01:00,0,0,6,new,electronics,0.16,81.51,control
936,301,2024-01-03 04:02:00,0,0,10,returning,electronics,0.47,65.1,control
565,412,2024-01-03 04:03:00,0,0,3,returning,electronics,0.35,6.79,treatment
628,280,2024-01-03 04:04:00,0,0,9,new,clothing,0.31,67.83,control
734,197,2024-01-03 04:05:00,1,0,4,returning,books,0.32,91.69,control
213,268,2024-01-03 04:06:00,0,0,5,new,clothing,0.26,52.15,control
252,289,2024-01-03 04:07:00,0,0,6,returning,electronics,0.14,47.09,treatment
405,432,2024-01-03 04:08:00,0,0,5,returning,clothing,0.06,88.3,treatment
970,405,2024-01-03 04:09:00,1,0,3,new,books,0.47,17.0,control
648,383,2024-01-03 04:10:00,0,0,10,new,clothing,0.07,32.89,control
949,380,2024-01-03 04:11:00,1,0,5,new,books,0.19,45.92,treatment
751,62,2024-01-03 04:12:00,0,0,10,new,clothing,0.17,53.78,treatment
710,497,2024-01-03 04:13:00,0,0,3,returning,books,0.12,5.18,control
186,69,2024-01-03 04:14:00,0,0,3,returning,clothing,0.32,57.54,control
447,22,2024-01-03 04:15:00,0,0,10,new,electronics,0.4,62.88,treatment
90,75,2024-01-03 04:16:00,0,0,2,new,clothing,0.17,35.12,control
504,91,2024-01-03 04:17:00,0,0,4,new,books,0.39,97.95,control
468,482,2024-01-03 04:18:00,0,0,8,returning,electronics,0.14,79.01,treatment
913,329,2024-01-03 04:19:00,0,0,10,new,clothing,0.38,62.07,treatment
925,200,2024-01-03 04:20:00,0,0,9,returning,books,0.28,85.53,control
942,17,2024-01-03 04:21:00,1,0,4,new,books,0.32,97.77,treatment
339,242,2024-01-03 04:22:00,0,0,4,returning,books,0.28,57.39,treatment
978,168,2024-01-03 04:23:00,0,0,7,new,electronics,0.34,41.91,control
501,254,2024-01-03 04:24:00,0,0,4,returning,clothing,0.07,12.85,treatment
125,422,2024-01-03 04:25:00,0,1,7,returning,electronics,0.38,66.4,treatment
965,60,2024-01-03 04:26:00,0,0,2,new,books,0.09,96.37,control
580,123,2024-01-03 04:27:00,0,0,7,returning,electronics,0.28,51.32,control
958,75,2024-01-03 04:28:00,1,0,10,returning,electronics,0.45,81.24,treatment
106,75,2024-01-03 04:29:00,0,0,9,returning,clothing,0.38,17.64,control
340,260,2024-01-03 04:30:00,1,0,7,returning,books,0.15,13.73,control
454,215,2024-01-03 04:31:00,0,0,10,returning,clothing,0.35,87.75,control
935,94,2024-01-03 04:32:00,0,0,4,returning,electronics,0.25,76.34,treatment
203,62,2024-01-03 04:33:00,1,0,3,new,electronics,0.08,87.71,control
320,298,2024-01-03 04:34:00,0,0,7,returning,books,0.1,7.76,treatment
841,327,2024-01-03 04:35:00,0,0,2,returning,clothing,0.25,66.84,control
781,31,2024-01-03 04:36:00,1,0,5,new,clothing,0.41,72.1,control
362,84,2024-01-03 04:37:00,0,0,7,returning,books,0.46,96.22,treatment
931,338,2024-01-03 04:38:00,0,0,10,new,clothing,0.42,6.03,treatment
25,239,2024-01-03 04:39:00,0,0,8,returning,electronics,0.31,45.37,control
724,464,2024-01-03 04:40:00,1,0,5,returning,books,0.24,18.53,control
740,193,2024-01-03 04:41:00,0,0,9,returning,clothing,0.31,21.86,treatment
419,120,2024-01-03 04:42:00,0,0,3,returning,clothing,0.09,88.19,control
23,242,2024-01-03 04:43:00,0,1,8,new,electronics,0.19,22.61,control
986,148,2024-01-03 04:44:00,0,0,2,returning,electronics,0.29,7.42,control
681,62,2024-01-03 04:45:00,0,0,10,returning,clothing,0.38,86.51,control
344,367,2024-01-03 04:46:00,1,0,1,new,books,0.27,92.36,control
487,490,2024-01-03 04:47:00,0,1,9,new,electronics,0.26,75.23,treatment
460,350,2024-01-03 04:48:00,0,0,5,returning,clothing,0.38,17.21,control
78,449,2024-01-03 04:49:00,0,0,5,new,clothing,0.16,54.71,control
423,442,2024-01-03 04:50:00,0,0,4,returning,books,0.27,43.15,treatment
972,63,2024-01-03 04:51:00,0,1,4,new,clothing,0.49,95.56,control
534,66,2024-01-03 04:52:00,0,0,4,returning,electronics,0.21,73.49,control
144,71,2024-01-03 04:53:00,0,0,7,returning,electronics,0.09,5.38,treatment
696,292,2024-01-03 04:54:00,0,0,9,new,books,0.36,62.22,control
197,369,2024-01-03 04:55:00,1,0,10,new,electronics,0.34,19.43,treatment
211,193,2024-01-03 04:56:00,0,0,3,returning,books,0.21,46.3,treatment
453,161,2024-01-03 04:57:00,0,0,1,new,books,0.39,54.0,treatment
780,161,2024-01-03 04:58:00,1,0,9,new,clothing,0.48,11.79,treatment
492,426,2024-01-03 04:59:00,1,0,2,returning,clothing,0.2,46.98,treatment
165,91,2024-01-03 05:00:00,0,0,2,new,electronics,0.19,88.13,control
186,236,2024-01-03 05:01:00,1,0,5,returning,books,0.15,95.46,control
28,188,2024-01-03 05:02:00,1,0,5,new,books,0.46,52.46,control
208,92,2024-01-03 05:03:00,0,0,2,new,clothing,0.32,60.15,control
386,209,2024-01-03 05:04:00,0,0,8,new,books,0.2,34.53,control
653,432,2024-01-03 05:05:00,0,0,9,returning,books,0.26,65.55,control
130,125,2024-01-03 05:06:00,0,0,2,new,clothing,0.15,22.47,treatment
905,77,2024-01-03 05:07:00,0,0,6,new,electronics,0.2,86.69,control
986,168,2024-01-03 05:08:00,0,0,3,returning,clothing,0.32,67.51,treatment
192,340,2024-01-03 05:09:00,0,0,2,returning,electronics,0.2,77.08,treatment
475,65,2024-01-03 05:10:00,0,0,3,new,clothing,0.42,41.22,treatment
359,470,2024-01-03 05:11:00,0,0,1,new,electronics,0.33,79.65,control
912,69,2024-01-03 05:12:00,0,1,1,new,clothing,0.25,91.73,treatment
86,103,2024-01-03 05:13:00,0,0,5,new,electronics,0.17,95.98,treatment
255,361,2024-01-03 05:14:00,0,0,2,new,clothing,0.24,98.0,treatment
721,101,2024-01-03 05:15:00,0,0,8,new,clothing,0.26,27.63,control
636,454,2024-01-03 05:16:00,0,0,8,new,clothing,0.2,94.42,control
85,26,2024-01-03 05:17:00,0,0,6,returning,electronics,0.4,31.81,control
668,196,2024-01-03 05:18:00,0,0,7,new,clothing,0.06,69.33,control
734,144,2024-01-03 05:19:00,0,0,1,new,clothing,0.23,69.39,control
136,9,2024-01-03 05:20:00,0,0,5,returning,books,0.11,72.18,control
271,349,2024-01-03 05:21:00,0,0,7,returning,electronics,0.25,37.99,treatment
844,99,2024-01-03 05:22:00,0,0,7,new,electronics,0.29,67.46,control
525,450,2024-01-03 05:23:00,0,0,2,returning,books,0.29,31.75,treatment
768,40,2024-01-03 05:24:00,0,0,6,new,electronics,0.31,62.11,treatment
62,160,2024-01-03 05:25:00,0,0,10,new,electronics,0.23,20.54,control
362,468,2024-01-03 05:26:00,0,0,7,returning,electronics,0.29,9.1,treatment
789,410,2024-01-03 05:27:00,0,1,8,returning,clothing,0.37,38.42,treatment
678,250,2024-01-03 05:28:00,0,0,10,returning,electronics,0.42,89.71,treatment
575,340,2024-01-03 05:29:00,0,0,5,returning,books,0.31,47.38,treatment
195,151,2024-01-03 05:30:00,1,0,6,new,electronics,0.15,84.67,control
418,483,2024-01-03 05:31:00,0,0,6,new,books,0.23,8.79,treatment
826,332,2024-01-03 05:32:00,0,0,10,new,electronics,0.25,29.89,control
971,417,2024-01-03 05:33:00,0,0,10,new,electronics,0.14,78.47,treatment
201,190,2024-01-03 05:34:00,0,0,7,new,electronics,0.26,33.23,control
262,50,2024-01-03 05:35:00,0,0,1,returning,clothing,0.37,27.2,control
639,94,2024-01-03 05:36:00,0,0,8,returning,books,0.32,34.91,control
128,378,2024-01-03 05:37:00,0,0,7,new,clothing,0.48,46.86,treatment
513,353,2024-01-03 05:38:00,0,0,8,new,books,0.24,27.33,control
259,95,2024-01-03 05:39:00,0,0,5,new,books,0.2,45.29,treatment
746,7,2024-01-03 05:40:00,0,0,4,new,books,0.33,9.87,treatment
645,280,2024-01-03 05:41:00,0,0,4,returning,clothing,0.4,31.6,treatment
65,123,2024-01-03 05:42:00,0,0,7,new,electronics,0.2,38.7,control
442,277,2024-01-03 05:43:00,0,0,7,returning,clothing,0.47,71.12,control
36,344,2024-01-03 05:44:00,0,0,2,new,books,0.38,43.04,control
415,90,2024-01-03 05:45:00,0,0,2,returning,electronics,0.31,91.54,treatment
133,4,2024-01-03 05:46:00,0,0,6,returning,electronics,0.06,57.76,control
381,446,2024-01-03 05:47:00,0,0,10,returning,clothing,0.47,84.33,treatment
332,433,2024-01-03 05:48:00,1,1,2,new,clothing,0.16,98.57,treatment
493,59,2024-01-03 05:49:00,0,1,3,new,clothing,0.47,14.21,control
593,160,2024-01-03 05:50:00,0,0,2,new,books,0.09,36.78,control
527,187,2024-01-03 05:51:00,0,0,5,new,electronics,0.22,59.82,treatment
515,281,2024-01-03 05:52:00,0,0,6,new,clothing,0.41,37.73,control
949,295,2024-01-03 05:53:00,0,0,7,new,clothing,0.08,8.06,control
511,73,2024-01-03 05:54:00,0,1,8,returning,books,0.27,6.31,treatment
823,115,2024-01-03 05:55:00,0,0,1,returning,books,0.5,24.75,treatment
912,17,2024-01-03 05:56:00,0,0,10,returning,clothing,0.14,79.61,control
993,392,2024-01-03 05:57:00,0,0,2,new,books,0.24,74.68,control
217,67,2024-01-03 05:58:00,1,0,5,returning,electronics,0.17,88.69,treatment
888,404,2024-01-03 05:59:00,1,0,7,new,books,0.25,70.85,control
129,236,2024-01-03 06:00:00,0,0,3,returning,clothing,0.2,66.34,treatment
316,428,2024-01-03 06:01:00,1,0,7,new,electronics,0.31,95.16,control
191,97,2024-01-03 06:02:00,1,0,3,new,books,0.38,76.18,treatment
258,346,2024-01-03 06:03:00,0,1,9,returning,clothing,0.28,25.01,treatment
220,458,2024-01-03 06:04:00,0,0,4,new,books,0.13,99.78,control
836,4,2024-01-03 06:05:00,0,0,8,new,electronics,0.06,77.44,control
624,139,2024-01-03 06:06:00,0,0,5,returning,books,0.1,92.42,control
125,417,2024-01-03 06:07:00,1,0,7,new,clothing,0.24,36.89,treatment
850,258,2024-01-03 06:08:00,0,0,9,new,electronics,0.18,45.62,treatment
252,354,2024-01-03 06:09:00,1,0,2,new,books,0.44,22.69,treatment
938,460,2024-01-03 06:10:00,1,0,6,returning,books,0.37,53.7,treatment
852,352,2024-01-03 06:11:00,0,0,6,new,books,0.48,80.58,treatment
45,96,2024-01-03 06:12:00,0,0,3,returning,books,0.23,14.77,treatment
114,207,2024-01-03 06:13:00,0,0,2,returning,electronics,0.42,53.82,control
738,292,2024-01-03 06:14:00,1,0,4,returning,clothing,0.23,90.24,treatment
391,438,2024-01-03 06:15:00,1,0,5,returning,books,0.08,95.62,control
984,498,2024-01-03 06:16:00,1,0,2,returning,books,0.07,9.98,treatment
953,171,2024-01-03 06:17:00,1,0,8,returning,books,0.07,48.36,control
498,255,2024-01-03 06:18:00,0,0,5,returning,clothing,0.42,80.91,treatment
818,335,2024-01-03 06:19:00,0,0,8,returning,clothing,0.4,41.66,control
560,241,2024-01-03 06:20:00,0,0,8,returning,clothing,0.07,75.51,treatment
329,423,2024-01-03 06:21:00,0,0,8,returning,books,0.42,50.94,control
60,216,2024-01-03 06:22:00,0,0,3,returning,electronics,0.26,17.48,treatment
94,408,2024-01-03 06:23:00,0,0,8,new,electronics,0.39,47.51,treatment
595,397,2024-01-03 06:24:00,0,0,7,returning,electronics,0.35,31.81,control
337,5,2024-01-03 06:25:00,0,0,7,returning,electronics,0.46,81.7,control
995,479,2024-01-03 06:26:00,0,0,3,new,electronics,0.11,57.9,control
349,257,2024-01-03 06:27:00,1,1,7,new,books,0.29,13.56,treatment
755,90,2024-01-03 06:28:00,0,0,2,new,clothing,0.27,95.29,treatment
935,103,2024-01-03 06:29:00,0,0,8,returning,books,0.44,15.01,control
651,102,2024-01-03 06:30:00,1,0,2,new,clothing,0.11,8.14,treatment
344,299,2024-01-03 06:31:00,0,0,9,new,clothing,0.37,78.03,treatment
834,245,2024-01-03 06:32:00,1,0,7,returning,clothing,0.36,34.44,control
622,56,2024-01-03 06:33:00,0,0,7,new,books,0.22,80.62,treatment
96,95,2024-01-03 06:34:00,1,0,6,new,books,0.09,34.51,treatment
985,42,2024-01-03 06:35:00,0,0,1,returning,electronics,0.18,10.87,treatment
444,204,2024-01-03 06:36:00,0,1,7,new,books,0.22,50.87,control
74,92,2024-01-03 06:37:00,0,0,7,returning,electronics,0.41,87.83,treatment
864,119,2024-01-03 06:38:00,0,0,9,returning,electronics,0.42,85.39,control
476,146,2024-01-03 06:39:00,0,0,10,returning,books,0.13,26.42,treatment
803,385,2024-01-03 06:40:00,0,0,5,returning,clothing,0.05,47.04,treatment
819,46,2024-01-03 06:41:00,0,0,4,returning,electronics,0.12,80.7,control
820,353,2024-01-03 06:42:00,0,0,10,new,books,0.08,13.59,treatment
230,182,2024-01-03 06:43:00,0,0,10,returning,books,0.13,89.91,control
723,399,2024-01-03 06:44:00,0,0,2,new,books,0.41,74.85,control
979,17,2024-01-03 06:45:00,0,0,5,returning,electronics,0.14,52.02,control
692,225,2024-01-03 06:46:00,1,0,4,returning,clothing,0.3,28.73,treatment
988,83,2024-01-03 06:47:00,0,0,6,new,books,0.08,73.47,control
153,187,2024-01-03 06:48:00,0,0,2,new,electronics,0.44,56.24,treatment
184,236,2024-01-03 06:49:00,0,0,9,new,clothing,0.25,10.21,control
837,228,2024-01-03 06:50:00,1,0,5,new,books,0.39,25.95,control
962,221,2024-01-03 06:51:00,0,0,2,new,books,0.14,45.14,treatment
493,485,2024-01-03 06:52:00,0,0,9,returning,electronics,0.3,49.85,treatment
254,479,2024-01-03 06:53:00,0,0,3,returning,electronics,0.17,20.76,control
38,102,2024-01-03 06:54:00,0,1,8,returning,clothing,0.1,60.77,treatment
570,47,2024-01-03 06:55:00,0,0,3,returning,books,0.27,11.81,treatment
508,151,2024-01-03 06:56:00,0,0,8,returning,clothing,0.25,54.32,control
738,392,2024-01-03 06:57:00,0,0,5,returning,books,0.08,11.73,treatment
600,293,2024-01-03 06:58:00,0,0,4,new,electronics,0.32,69.83,treatment
242,439,2024-01-03 06:59:00,0,0,9,new,clothing,0.17,49.47,control
557,352,2024-01-03 07:00:00,0,0,5,returning,clothing,0.25,79.89,control
698,110,2024-01-03 07:01:00,0,0,3,new,electronics,0.18,98.08,treatment
894,496,2024-01-03 07:02:00,0,0,8,new,electronics,0.34,55.09,control
426,409,2024-01-03 07:03:00,0,0,1,returning,books,0.21,62.01,control
417,348,2024-01-03 07:04:00,0,0,10,new,books,0.42,46.61,control
284,75,2024-01-03 07:05:00,0,0,10,new,clothing,0.41,55.49,control
759,40,2024-01-03 07:06:00,1,0,5,new,books,0.47,80.71,treatment
568,17,2024-01-03 07:07:00,0,0,5,returning,books,0.29,20.25,control
64,57,2024-01-03 07:08:00,0,0,3,returning,clothing,0.46,65.74,control
209,310,2024-01-03 07:09:00,0,0,6,new,clothing,0.21,57.24,control
988,157,2024-01-03 07:10:00,0,0,7,returning,electronics,0.26,98.01,treatment
973,105,2024-01-03 07:11:00,0,0,6,returning,electronics,0.18,14.87,treatment
57,423,2024-01-03 07:12:00,1,0,2,returning,clothing,0.35,40.37,control
155,222,2024-01-03 07:13:00,0,0,10,returning,electronics,0.06,36.65,control
447,479,2024-01-03 07:14:00,0,0,6,returning,books,0.21,28.69,control
566,454,2024-01-03 07:15:00,0,0,10,returning,electronics,0.45,6.65,control
477,3,2024-01-03 07:16:00,1,0,7,returning,clothing,0.49,78.71,control
407,253,2024-01-03 07:17:00,0,0,5,new,electronics,0.34,14.12,treatment
241,488,2024-01-03 07:18:00,1,0,5,returning,books,0.13,64.15,treatment
167,298,2024-01-03 07:19:00,0,0,9,new,clothing,0.31,49.41,control
917,289,2024-01-03 07:20:00,0,0,6,returning,books,0.13,85.18,treatment
187,446,2024-01-03 07:21:00,0,0,7,new,books,0.36,37.57,treatment
556,59,2024-01-03 07:22:00,0,0,1,returning,clothing,0.29,36.06,treatment
106,344,2024-01-03 07:23:00,1,0,6,new,clothing,0.14,51.77,treatment
532,96,2024-01-03 07:24:00,0,0,8,new,books,0.27,79.22,control
879,17,2024-01-03 07:25:00,0,0,3,returning,electronics,0.44,19.44,treatment
486,335,2024-01-03 07:26:00,1,0,5,new,clothing,0.1,26.12,treatment
430,240,2024-01-03 07:27:00,0,0,2,new,clothing,0.45,8.01,control
588,55,2024-01-03 07:28:00,0,0,5,returning,books,0.28,48.99,treatment
294,17,2024-01-03 07:29:00,0,0,9,returning,books,0.1,30.09,control
469,229,2024-01-03 07:30:00,0,0,3,new,clothing,0.37,94.36,treatment
675,426,2024-01-03 07:31:00,1,0,7,new,books,0.48,72.24,treatment
984,91,2024-01-03 07:32:00,0,0,3,returning,clothing,0.1,20.85,control
128,152,2024-01-03 07:33:00,0,0,6,returning,electronics,0.39,40.61,control
571,117,2024-01-03 07:34:00,0,0,9,new,electronics,0.19,13.65,control
130,429,2024-01-03 07:35:00,1,0,10,returning,clothing,0.46,67.15,control
297,197,2024-01-03 07:36:00,1,0,7,returning,books,0.22,31.13,treatment
982,348,2024-01-03 07:37:00,0,0,7,new,clothing,0.49,99.8,control
422,115,2024-01-03 07:38:00,0,0,6,returning,clothing,0.12,29.31,treatment
699,30,2024-01-03 07:39:00,0,0,3,new,books,0.23,53.82,control
392,15,2024-01-03 07:40:00,0,0,4,new,clothing,0.23,60.71,treatment
281,144,2024-01-03 07:41:00,0,0,6,new,electronics,0.16,10.04,treatment
153,370,2024-01-03 07:42:00,0,0,10,returning,clothing,0.31,46.98,control
632,149,2024-01-03 07:43:00,1,0,3,new,electronics,0.32,59.12,treatment
212,351,2024-01-03 07:44:00,0,0,8,new,electronics,0.45,75.4,control
251,22,2024-01-03 07:45:00,0,0,8,returning,books,0.17,64.18,control
426,167,2024-01-03 07:46:00,0,0,7,new,electronics,0.41,14.26,treatment
351,447,2024-01-03 07:47:00,0,0,2,new,clothing,0.48,95.6,control
284,467,2024-01-03 07:48:00,0,0,9,new,clothing,0.15,52.29,control
417,370,2024-01-03 07:49:00,1,0,9,returning,electronics,0.16,93.16,control
655,442,2024-01-03 07:50:00,0,0,4,new,electronics,0.28,78.17,treatment
410,232,2024-01-03 07:51:00,0,0,3,returning,books,0.25,25.02,control
398,370,2024-01-03 07:52:00,0,0,7,new,electronics,0.38,23.96,treatment
335,340,2024-01-03 07:53:00,0,0,3,new,clothing,0.11,33.39,control
677,408,2024-01-03 07:54:00,0,0,7,new,electronics,0.31,6.14,control
25,330,2024-01-03 07:55:00,0,0,5,new,books,0.5,94.47,treatment
900,325,2024-01-03 07:56:00,0,0,8,returning,electronics,0.47,61.5,treatment
569,342,2024-01-03 07:57:00,1,0,6,returning,clothing,0.1,12.07,treatment
478,459,2024-01-03 07:58:00,0,0,8,new,clothing,0.15,95.06,control
544,380,2024-01-03 07:59:00,0,0,7,returning,clothing,0.16,26.27,treatment
157,286,2024-01-03 08:00:00,1,0,10,new,books,0.29,87.74,treatment
765,68,2024-01-03 08:01:00,1,0,3,new,electronics,0.45,42.11,control
845,184,2024-01-03 08:02:00,0,0,2,new,clothing,0.21,15.62,treatment
131,283,2024-01-03 08:03:00,0,0,9,new,clothing,0.36,70.19,treatment
829,137,2024-01-03 08:04:00,0,0,5,returning,electronics,0.16,79.53,treatment
572,51,2024-01-03 08:05:00,0,0,1,new,books,0.28,94.55,treatment
841,189,2024-01-03 08:06:00,0,0,8,new,books,0.36,97.82,control
169,203,2024-01-03 08:07:00,0,0,9,new,clothing,0.4,80.85,treatment
144,389,2024-01-03 08:08:00,0,0,5,new,clothing,0.09,90.44,control
550,404,2024-01-03 08:09:00,0,0,2,new,books,0.39,12.97,treatment
392,438,2024-01-03 08:10:00,0,0,9,returning,books,0.15,76.16,treatment
723,223,2024-01-03 08:11:00,0,0,3,new,electronics,0.34,40.58,control
935,27,2024-01-03 08:12:00,1,0,9,returning,books,0.26,91.18,treatment
944,304,2024-01-03 08:13:00,0,0,3,new,books,0.42,30.03,treatment
189,319,2024-01-03 08:14:00,0,0,1,returning,books,0.1,12.19,control
889,316,2024-01-03 08:15:00,0,0,3,returning,electronics,0.28,80.84,control
101,197,2024-01-03 08:16:00,0,0,1,returning,books,0.45,16.01,treatment
829,175,2024-01-03 08:17:00,0,0,7,returning,electronics,0.1,96.91,control
945,157,2024-01-03 08:18:00,1,0,10,new,clothing,0.18,60.87,control
83,385,2024-01-03 08:19:00,0,0,5,returning,books,0.06,71.85,control
9,408,2024-01-03 08:20:00,0,0,9,new,books,0.21,82.86,control
342,96,2024-01-03 08:21:00,0,0,4,returning,clothing,0.07,55.35,treatment
453,402,2024-01-03 08:22:00,0,0,10,returning,electronics,0.31,94.69,treatment
808,499,2024-01-03 08:23:00,0,0,9,returning,electronics,0.08,62.94,control
234,93,2024-01-03 08:24:00,0,0,1,returning,clothing,0.46,67.55,control
448,201,2024-01-03 08:25:00,0,0,8,new,electronics,0.06,83.06,control
951,427,2024-01-03 08:26:00,0,0,10,new,books,0.2,9.61,treatment
270,271,2024-01-03 08:27:00,0,0,5,new,clothing,0.27,8.28,treatment
574,359,2024-01-03 08:28:00,0,0,4,returning,electronics,0.37,5.2,treatment
681,492,2024-01-03 08:29:00,0,0,6,new,clothing,0.47,61.36,control
74,52,2024-01-03 08:30:00,0,0,7,returning,clothing,0.29,87.29,control
203,35,2024-01-03 08:31:00,0,0,7,returning,books,0.41,61.28,treatment
709,366,2024-01-03 08:32:00,1,0,1,new,books,0.45,70.83,control
25,494,2024-01-03 08:33:00,0,0,10,new,clothing,0.19,50.11,treatment
794,367,2024-01-03 08:34:00,0,0,2,new,clothing,0.15,42.09,control
34,47,2024-01-03 08:35:00,0,0,1,returning,books,0.45,33.76,control
19,6,2024-01-03 08:36:00,0,0,8,new,books,0.31,28.39,control
335,256,2024-01-03 08:37:00,0,0,1,returning,electronics,0.26,15.72,treatment
639,189,2024-01-03 08:38:00,1,0,7,returning,electronics,0.26,87.42,treatment
815,310,2024-01-03 08:39:00,1,0,10,returning,electronics,0.24,9.75,treatment
207,190,2024-01-03 08:40:00,1,0,3,returning,books,0.16,26.48,treatment
264,152,2024-01-03 08:41:00,0,0,4,new,clothing,0.41,71.61,control
